9,9,9,9,9,9,9,9,9,9,9,61,9,9,9,44,44,44,9,9,9,9,9,9,9,9,9,9,46,46,9,9,9,44,44,9,9,9,9,9,9,44,44,9,9,9,9,9,9,44,44,44,9,9,9,9,9,44,44,9,9,9,9,9,46,46,8,46,46,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,18,19,19,18,65,9,44,44,44,9,9,9,9,9,9,9,9,9,9,11,9,9,9,9,44,44,9,9,9,9,9,9,44,44,9,9,9,9,9,9,44,44,44,9,9,9,9,9,44,44,9,9,9,9,9,46,8,17,8,46,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,40,41,41,43,9,9,44,44,44,9,9,9,9,11,9,9,9,62,9,9,9,9,9,9,44,44,9,9,9,9,9,9,44,44,9,9,9,9,9,9,44,44,44,9,9,9,9,9,44,44,9,9,9,9,9,46,9,46,9,46,9,9,10,9,9,9,9,9,10,9,9
9,9,11,9,9,9,9,9,9,9,44,44,9,9,9,44,44,44,9,9,9,9,9,9,9,46,46,9,9,9,9,9,9,44,44,9,9,9,9,9,9,44,44,9,9,9,9,9,9,44,44,44,9,9,9,9,9,44,44,9,9,9,9,9,46,46,46,46,46,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,44,44,9,9,9,44,44,44,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,44,44,9,9,9,9,9,9,44,44,9,9,9,9,10,9,44,44,44,9,9,9,9,9,44,44,9,9,9,9,9,46,8,46,8,46,9,9,9,9,9,9,9,9,9,9,9
9,9,60,9,9,9,9,9,9,9,44,44,9,9,9,44,44,44,9,9,9,9,9,9,9,9,9,9,9,31,9,9,9,44,44,9,9,9,9,9,9,44,44,9,9,9,9,9,9,44,44,44,9,9,9,9,9,44,44,9,9,9,9,9,46,17,8,17,46,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,46,46,9,9,44,44,9,9,9,44,44,44,9,9,9,9,9,9,45,9,9,9,19,39,17,9,9,44,44,9,9,9,9,9,9,44,44,9,9,9,9,9,9,44,44,44,9,9,9,9,9,44,44,9,9,9,9,9,46,46,17,46,46,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,44,44,9,9,9,44,44,44,9,9,9,9,9,46,46,9,9,40,41,41,43,9,9,44,44,9,9,9,9,9,9,44,44,9,9,9,9,9,9,44,44,44,10,9,9,9,9,44,44,9,9,9,9,9,46,46,46,46,46,9,9,9,9,9,9,9,19,19,47,9
17,19,18,17,17,9,9,9,9,9,44,44,9,9,9,44,44,44,9,9,9,9,9,9,9,9,9,9,44,44,9,9,9,44,44,9,9,9,9,9,9,44,44,9,9,9,9,9,9,44,44,44,9,9,9,9,9,44,44,9,9,9,9,9,8,46,46,46,8,9,9,9,9,9,9,9,40,41,41,43
40,41,41,41,43,9,9,9,9,9,44,44,9,9,9,44,44,44,9,9,9,9,9,9,9,9,9,9,44,44,9,9,9,44,44,9,9,53,54,9,9,44,44,9,9,9,9,9,9,44,44,44,9,9,9,9,9,44,44,9,9,9,9,9,19,46,46,46,19,9,9,9,9,9,9,9,9,44,44,9
9,44,44,44,9,9,9,9,9,9,44,44,9,9,9,44,44,44,9,9,9,19,19,17,17,9,9,9,44,44,9,9,9,44,44,9,53,55,55,54,9,44,44,9,9,9,9,9,9,44,44,44,9,9,9,9,9,44,44,9,9,9,9,9,46,46,46,46,46,9,9,9,9,9,9,9,9,44,44,9
9,44,44,44,9,9,9,9,9,9,44,44,9,9,9,44,44,44,9,9,9,40,41,41,43,9,9,9,44,44,9,9,9,44,44,53,55,55,55,55,54,44,44,9,9,9,9,9,9,44,44,44,9,9,9,9,9,44,44,9,9,9,9,9,46,46,8,46,46,9,9,9,9,9,9,9,9,44,44,9
9,44,44,44,9,9,9,9,9,9,44,44,9,9,9,44,44,44,9,9,9,9,44,44,9,9,9,9,44,44,9,9,9,44,44,55,55,55,55,55,55,44,44,9,9,53,54,9,9,44,44,44,9,9,9,9,9,44,44,9,9,9,9,9,46,8,9,8,46,9,9,9,9,9,9,9,9,44,44,9
9,44,44,44,9,9,9,9,9,9,44,44,9,9,9,44,44,44,9,9,9,9,44,44,9,9,9,9,44,44,9,9,53,44,44,55,55,55,55,55,55,44,44,54,53,55,55,54,9,44,44,44,9,53,54,9,9,44,44,9,9,9,9,9,46,9,9,9,46,9,9,9,9,9,9,9,9,44,44,9
