9,9,9,9,9,9,9,9,9,9,9,9,9,66,9,9,9,9,9,9,9,9,9,9,58,58,58,9,9,56,55,57,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,56,55,57,9,9,63,9,53,54,9,9,9,9,62,9,9,9,9,9,9,9,21,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,58,58,58,58,9,9,9,9,9,9,9,9,9,21,21,21,9,9,21,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,56,55,57,64,18,9,9,9,9,61,9,9,9,9,61,9,9,62,9,9,61,9,9,9,62,9,9,61,9,9,9,9,65,18,9,9,9,9,9,9,9,9,62,9,9,56,55,57,9,9,9,53,55,55,54,18,9,9,48,49,49,49,49,49,49,49,50,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,58,58,58,58,58,9,9,9,9,9,9,9,9,9,9,9,9,9,9,21,9,45,9,9,9,9,9
9,9,9,58,58,58,58,58,9,9,9,9,62,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,56,55,57,9,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,9,9,9,9,9,9,9,48,49,50,9,9,56,55,57,9,9,53,55,55,55,55,54,18,9,56,55,55,55,55,55,55,55,57,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,58,58,58,58,58,58,9,9,9,9,9,64,61,65,9,9,9,9,9,9,9,9,13,13,13,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,48,49,50,9,9,9,66,9,66,9,66,9,66,9,9,9,9,56,55,57,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,56,55,57,9,9,56,55,57,9,53,55,55,55,55,55,55,54,9,56,55,55,55,55,55,55,55,57,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,58,58,58,58,58,58,58,9,9,9,9,9,9,21,21,9,9,9,9,9,9,9,9,9,13,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,56,55,57,9,9,9,9,9,9,9,9,9,9,9,9,9,9,56,55,57,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,56,55,57,9,9,56,55,57,53,55,55,55,55,55,55,55,55,54,56,55,55,55,55,55,55,55,57,9,9,9,9,9,9,9,9,9,66,9,9,9,9,9,9,9,9,9,9,9,9,9,9,58,58,58,58,58,58,58,58,9,9,9,9,9,9,21,21,9,9,9,9,45,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,56,55,57,9,9,9,48,49,49,49,49,49,49,50,9,9,9,56,55,57,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,56,55,57,9,9,56,55,57,55,55,55,55,55,55,55,55,55,55,56,55,55,55,55,55,55,55,57,9,9,9,9,9,9,9,9,9,9,9,9,9,62,9,9,9,9,9,9,9,9,9,58,58,58,58,58,58,58,58,58,9,9,21,9,9,9,9,9,9,9,9,13,13,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,56,55,57,9,9,9,56,55,55,55,55,55,55,57,9,9,9,56,55,57,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,56,55,57,9,9,56,55,57,48,49,49,49,49,49,49,49,49,50,56,55,55,55,55,55,55,55,57,9,9,9,9,9,9,9,9,9,13,13,9,22,22,9,9,9,9,9,9,9,9,58,58,58,58,58,58,58,58,58,58,9,9,21,21,21,9,9,9,9,9,9,9,13,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,56,55,57,9,9,9,56,55,55,55,55,55,55,57,9,9,9,56,55,57,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,56,55,57,45,9,56,55,57,56,55,55,55,55,55,55,55,55,57,56,55,55,55,55,55,55,55,57,9,9,9,9,9,9,9,9,9,13,13,9,22,22,9,9,9,9,9,9,9,58,58,58,58,58,58,58,58,58,58,58,9,9,9,9,9,9,9,9,9,9,9,9,13,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,48,49,50,9,56,55,57,9,45,9,56,55,55,55,55,55,55,57,9,9,9,56,55,57,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,56,55,48,49,50,56,55,57,56,55,55,55,55,55,55,55,55,57,56,55,55,55,55,55,55,55,57,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,58,58,58,58,58,58,58,58,58,58,58,58,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,56,55,57,9,56,55,57,9,48,49,50,55,55,55,55,55,55,57,45,45,45,56,55,57,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,56,55,56,55,57,56,55,57,56,55,55,55,55,55,55,55,55,48,49,49,49,49,50,55,55,55,57,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,58,58,58,58,58,58,58,58,58,58,58,58,58,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
48,49,49,49,49,49,49,49,50,55,57,9,56,55,57,9,56,55,57,55,55,55,48,49,49,49,49,49,49,49,50,57,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,56,55,56,55,57,56,55,57,56,55,55,55,55,55,55,55,55,56,55,55,55,55,57,55,55,55,57,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,58,58,58,58,58,58,58,58,58,58,58,58,58,58,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
56,55,55,55,55,55,55,55,57,55,57,9,56,55,57,9,56,55,57,55,55,55,56,55,55,55,55,55,55,55,57,57,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,18,18,18,18,18,18,9,9,9,9,9,9,9,9,9,9,9,9,9,9,56,55,56,55,57,56,55,57,56,55,55,55,55,55,55,55,55,56,55,55,55,55,57,55,55,55,57,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
56,55,55,55,55,55,55,55,57,55,57,5,56,55,57,5,56,55,57,55,55,55,56,55,55,55,55,55,55,55,57,57,4,5,5,5,4,5,5,5,4,5,4,4,5,4,5,5,4,4,4,5,5,5,5,5,5,5,4,4,4,4,4,5,5,4,4,4,5,56,55,56,55,57,56,55,57,56,55,55,55,55,55,55,55,55,56,55,55,55,55,57,55,55,55,57,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5
