18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,66,13,13,13,13,18,22,23,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,11,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,11,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,63,18,18,18,18,18,18,13,21,13,21,21,18,18,18,18,18
18,18,18,18,60,18,18,18,18,18,18,18,18,18,18,18,18,18,18,21,13,13,13,13,18,14,15,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,67,66,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,62,18,18,18,18,18,18,18,18,18,18,18,11,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,22,23,18,18,18,18,18,18,63,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,21,21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,13,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,66,66,66,66,66,18,18,18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,14,15,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,62,21,21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,13,21,21,21,21,18,18,18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,22,23,18,18,18,18,18,18,18,18,18,18,18,18,18,18,51,52,18,18,18,18,18,18,66,66,66,66,18,18,18,18,18,18,18,18,51,52,18,18,18,18,18,18,18,18,18,18,18,18,18,21,21,21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,63,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,18,18,18,18,18,64,18,18,18,18,18,61,17,18,61,18,18,18,18,18,61,14,15,18,66,66,66,66,66,66,66,66,66,66,66,18,18,18,18,18,18,18,18,18,18,21,21,21,21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,62,13,21,21,21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,18,18,18,18,18,24,26,26,26,25,26,26,25,26,26,26,26,26,25,25,27,22,23,18,13,21,21,13,21,13,21,21,13,21,21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,13,13,13,13,13,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,66,66,66,66,66,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,18,18,18,18,18,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,14,15,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,66,66,66,66,66,66,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,63,18,18,18,18,18,18,18,21,21,21,13,13,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,18,18,18,18,18,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,22,23,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,21,21,21,21,21,21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,64,18,18,18,18,18,18,61,65,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
17,18,18,18,18,18,18,18,18,32,34,34,34,34,34,33,34,34,34,34,34,34,34,34,35,14,15,18,18,18,63,18,18,18,18,18,18,63,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,21,21,13,21,13,13,21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
25,26,26,26,26,25,25,26,25,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,22,23,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,62,21,21,13,21,13,21,21,21,18,18,18,18,18,18,18,66,66,66,66,66,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
34,34,34,34,34,34,34,34,34,34,34,34,33,34,34,34,34,33,34,34,34,34,33,34,35,14,15,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,13,13,21,21,13,21,13,13,13,18,18,18,18,18,18,18,21,21,13,13,13,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,22,23,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,62,18,18,18,18,18,18,62,18,18,18,18,18,18,18,18,18,18,18,18,18,62,13,13,13,21,21,13,21,13,13,21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,34,34,34,34,34,34,34,34,35,14,15,24,25,25,26,25,26,25,26,25,26,25,26,25,26,27,18,18,18,18,18,24,25,26,25,26,25,26,27,18,18,18,18,18,18,18,18,18,18,18,18,18,21,21,13,13,21,13,13,13,21,13,21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,10,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
34,34,34,34,33,34,34,33,34,34,34,34,33,34,34,34,34,34,34,34,34,34,34,34,35,22,23,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,18,18,18,18,18,32,34,34,34,34,34,34,35,18,18,18,18,18,18,18,18,18,18,18,62,13,13,21,13,21,21,21,13,21,21,13,13,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
34,34,34,34,34,34,34,34,34,33,34,34,34,34,34,34,34,34,33,34,34,34,34,34,35,14,15,34,34,34,34,34,34,34,34,34,34,34,33,34,33,35,18,18,18,18,18,32,34,34,33,34,33,34,35,18,18,18,18,18,18,18,18,18,18,18,21,21,21,13,13,21,21,21,21,13,13,13,13,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
34,34,33,34,34,34,34,34,34,33,34,34,34,34,34,34,34,34,34,34,33,34,34,34,35,22,23,34,34,34,33,34,34,33,34,33,34,34,34,34,34,35,18,18,18,18,18,32,34,33,34,34,34,34,35,18,18,18,18,18,18,18,18,18,62,21,21,13,21,13,13,21,21,13,21,21,21,21,21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,33,34,34,34,34,34,34,34,35,14,15,34,33,34,34,34,34,34,34,34,34,34,33,34,34,35,18,18,18,18,18,32,34,34,34,33,33,34,35,18,18,18,18,18,18,18,18,18,13,13,21,21,21,13,13,21,13,13,21,13,13,21,21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
34,34,34,34,34,34,34,33,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,22,23,34,34,34,34,34,34,34,34,34,34,34,33,34,34,35,18,18,18,18,18,32,34,33,34,34,34,34,35,18,18,18,18,18,18,18,62,13,13,21,21,13,21,13,13,21,21,13,21,21,21,21,21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,14,15,34,34,34,33,34,34,34,34,34,34,34,34,34,34,35,45,45,45,45,45,32,34,34,34,34,34,34,35,45,45,45,45,45,45,45,21,21,13,21,13,13,21,21,13,21,21,21,13,21,13,21,21,20,20,20,20,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
